"USECODE","FUELTYPE","AREASQ","STORYHEIGHT"
"010","Oil",2390,1.5
"910",NA,0,NA
"951",NA,0,NA
"951",NA,0,NA
"932",NA,0,NA
"932",NA,0,NA
"132",NA,0,NA
"932",NA,0,NA
"101","Oil",1782,1.5
"903",NA,0,NA
"903",NA,0,NA
"903",NA,0,NA
"903",NA,0,NA
"903",NA,0,NA
"803",NA,0,NA
"010","None",285,1
"601",NA,0,NA
"132",NA,0,NA
"131",NA,0,NA
"132",NA,0,NA
"910",NA,0,NA
"101","Electric",1436,1
"920",NA,0,NA
"601",NA,0,NA
"915",NA,0,NA
"601",NA,0,NA
"132",NA,0,NA
"132",NA,0,NA
"101","Oil",2544,2
"101","Oil",1164,1
"101","Oil",1144,1
"101","Oil",1132,1
"101","Oil",1132,1
"915",NA,0,NA
"101","Oil",1296,1.5
"101","Oil",2816,2
"101","Oil",1938,1
"101","Oil",1581,1.75
"101","Oil",1411,1.5
"101","Oil",1805,1.5
"801",NA,0,NA
"101","Coal or Wood",800,2
"101","Gas",1914,1
"101","Oil",2457,1.5
"101","Oil",2020,1
"101","Oil",2128,2
"101","Gas",1559,1.5
"101","Oil",1066,1
"101","Oil",1428,1.75
"101","Oil",1080,1
"910",NA,0,NA
"920",NA,0,NA
"920",NA,0,NA
"132",NA,0,NA
"101","Gas",2164,1
"101","Electric",3122,1.5
"132",NA,0,NA
"101","Oil",1080,1
"101","Oil",1680,1.75
"101","Oil",1596,1.75
"130",NA,0,NA
"101","Oil",1806,1
"101","Oil",1366,1
"101","Oil",1404,1.5
"101","Oil",1040,1
"101","Oil",1536,2
"101","Oil",1392,1
"101","Oil",2238,1.75
"101","Oil",1614,1.5
"106",NA,0,NA
"101","Oil",1040,1
"101","Oil",1512,1.75
"101","Oil",1374,1
"101","Oil",1728,2
"101","Oil",1428,1.5
"132",NA,0,NA
"101","Oil",1476,2
"101","Oil",1512,1.5
"010","Oil",1785,1.75
"101","Oil",1680,1.75
"101","Oil",1120,2
"013",NA,0,NA
"130",NA,0,NA
"101","Oil",2509,1.5
"932",NA,0,NA
"132",NA,0,NA
"101","Oil",2730,1.75
"932",NA,0,NA
"932",NA,0,NA
"910",NA,0,NA
"601",NA,0,NA
"101","Oil",963,1.5
"101","Oil",1440,1
"601",NA,0,NA
"101","Electric",1170,1
"101","Gas",1127,1
"950",NA,0,NA
"950",NA,0,NA
"101","Oil",1236,1
"101","Electric",1838,1
"101","Oil",2115,2
"932",NA,0,NA
"950",NA,0,NA
"101","Gas",3559,2
"101","Oil",2524,1
"101","Oil",2539,2
"130",NA,0,NA
"101","Oil",3597,1.5
"130",NA,0,NA
"101","Electric",1353,1
"101","Oil",1524,1
"101","Oil",2336,1
"130",NA,0,NA
"903",NA,0,NA
"101","Oil",1792,1.5
"101","Coal or Wood",1068,1.5
"101","Gas",2126,2
"101","Oil",1926,1.75
"130",NA,0,NA
"101","Oil",6318,2.5
"101","Oil",1950,1.5
"131",NA,0,NA
"101","Gas",512,1
"132",NA,0,NA
"101","Oil",2102,2
"101","Oil",1124,1.75
"101","Oil",3608,2
"101","Oil",2895,1.75
"101","Oil",2142,2
"101","Oil",2348,2
"131",NA,0,NA
"101","Oil",1264,1.5
"101","Oil",1272,1
"132",NA,0,NA
"010","None",480,1
"132",NA,0,NA
"101","Oil",2120,1.5
"131",NA,0,NA
"101","Oil",2402,2
"101","Oil",1680,1.75
"101","Oil",1670,1.5
"101","Oil",1224,1.5
"910",NA,0,NA
"101","Oil",1888,2
"101","Oil",1872,2
"910",NA,0,NA
"911",NA,0,NA
"101","Oil",2621,2
"101","Oil",1122,1
"103","Coal or Wood",192,1
"903",NA,0,NA
"101","Oil",3250,2
"101","Electric",1230,1
"101","Oil",1632,1.75
"101","Electric",1792,1.75
"101","Oil",960,1
"101","Oil",2126,2
"101","Oil",1747,1.75
"130",NA,0,NA
"101","Oil",2418,2
"131",NA,0,NA
"101","Coal or Wood",806,2
"101","Oil",2502,2
"903",NA,0,NA
"101","Oil",2875,2
"101","Oil",2548,1.75
"101","Oil",2756,2
"130",NA,0,NA
"101","Oil",1040,1
"101","Oil",1995,1.5
"101","Oil",1733,1.5
"101","Oil",1560,1
"101","Oil",3059,1.5
"131",NA,0,NA
"800",NA,0,NA
"010","Oil",4280,1.5
"101","Oil",2830,2
"101","Oil",2863,1.75
"101","Oil",2802,1.5
"101","Oil",1120,1
"101","Oil",1547,1
"101","Oil",1997,1
"010","Oil",1652,1.5
"101","Oil",1564,1
"101","Oil",3299,2
"101","Gas",2120,2
"101","Gas",792,1
"101","Coal or Wood",1056,1
"132",NA,0,NA
"101","Oil",1020,1
"132",NA,0,NA
"132",NA,0,NA
"101","Oil",2358,2
"101","Electric",953,1
"101","Oil",1836,1.75
"101","Oil",1440,1
"101","Oil",1688,2
"101","Oil",1656,1.5
"101","Oil",1124,1
"101","Oil",1875,1.5
"132",NA,0,NA
"101","Oil",4147,2
"101","Oil",1944,2
"010","Oil",2182,1.5
"101","Oil",2156,1.5
"101","Oil",1575,1.75
"383",NA,0,NA
"383",NA,0,NA
"101","Oil",1750,1.5
"101","Oil",1872,1.75
"101","Oil",1248,1
"101","Oil",1541,1
"101","Gas",1080,1
"101","Oil",1086,1
"101","Oil",1152,1
"132",NA,0,NA
"903",NA,0,NA
"132",NA,0,NA
"101","Oil",1872,2
"101","Oil",2340,1.75
"132",NA,0,NA
"101","Electric",1040,1
"601",NA,0,NA
"800",NA,0,NA
"101","Oil",3716,2
"132",NA,0,NA
"101","Oil",1862,1.75
"132",NA,0,NA
"101","Oil",1014,1.5
"800",NA,0,NA
"101","Electric",1428,1
"101","Gas",3319,1
"101","Oil",2016,2
"101","Oil",3280,2
"910",NA,0,NA
"423",NA,0,NA
"423",NA,0,NA
"010","Oil",2676,1
"950",NA,0,NA
"950",NA,0,NA
"910",NA,0,NA
"601",NA,0,NA
"101","Coal or Wood",464,1
"130",NA,0,NA
"131",NA,0,NA
"010","Oil",3228,2
"101","Oil",1568,2
"101","Gas",2656,2
"601",NA,0,NA
"601",NA,0,NA
"101","Oil",960,1
"601",NA,0,NA
"101","Oil",1897,1
"932",NA,0,NA
"101","Oil",2849,1.5
"930",NA,0,NA
"101","Gas",1536,2
"101","Oil",1800,2
"101","Oil",1144,1
"101","Oil",1944,1.75
"101","Oil",1440,1.5
"101","Electric",1118,1
"101","Oil",2376,2
"101","Oil",1992,2
"101","Oil",1418,2
"132",NA,0,NA
"101","Oil",1544,2
"101","Oil",1764,2
"101","Oil",1956,2
"101","Oil",1728,2
"101","Oil",1600,2
"903",NA,0,NA
"132",NA,0,NA
"101","Oil",2052,2
"101","Oil",2126,2
"101","Oil",1728,2
"106",NA,0,NA
"101","Oil",1664,2
"101","Oil",3189,2
"101","Oil",1632,2
"101","Oil",1575,1.75
"101","Oil",1728,2
"101","Oil",1728,2
"101","Oil",1208,1.5
"101","Oil",2004,2
"101","Oil",2304,2
"101","Oil",1728,2
"101","Oil",1887,1.75
"101","Oil",1296,1.5
"101","Oil",1776,2
"101","Oil",1728,2
"101","Oil",1908,2
"101","Oil",1728,2
"101","Oil",1440,2
"101","Oil",2192,2
"101","Oil",1872,2
"101","Oil",2459,2
"101","Oil",2396,2
"101","Oil",2352,2
"101","Oil",2072,2
"101","Oil",1800,2
"101","Oil",1900,2
"101","Oil",1728,2
"101","Oil",1600,2
"101","Oil",3674,2.5
"101","Oil",2322,2
"101","Oil",2112,1
"101","Oil",2992,2
"101","Oil",2928,2
"101","Oil",2340,2
"101","Oil",1728,2
"101","Oil",2340,2
"101","Oil",2378,2
"101","Oil",1104,1
"101","Oil",2396,2
"101","Oil",1832,2
"101","Oil",2295,1.5
"101","Oil",1776,2
"101","Oil",2070,2
"101","Electric",2112,1.5
"101","Oil",1674,2
"101","Oil",1632,2
"950",NA,0,NA
"950",NA,0,NA
"101","Oil",2392,2
"101","Gas",2982,2
"130",NA,0,NA
"101","Oil",1428,1.5
"101","Oil",1176,1.5
"101","Oil",1872,2
"130",NA,0,NA
"101","Oil",1332,1.5
"101","Oil",1728,2
"101","Oil",2282,2
"010","Oil",1854,1.5
"101","Oil",1904,2
"101","Oil",1476,1
"101","Oil",1476,1
"101","Oil",1478,1
"910",NA,0,NA
"910",NA,0,NA
"930",NA,0,NA
"910",NA,0,NA
"131",NA,0,NA
"423",NA,0,NA
"920",NA,0,NA
"910",NA,0,NA
"950",NA,0,NA
"950",NA,0,NA
"911",NA,0,NA
"910",NA,0,NA
"910",NA,0,NA
"910",NA,0,NA
"910",NA,0,NA
"910",NA,0,NA
"950",NA,0,NA
"950",NA,0,NA
"911",NA,0,NA
"950",NA,0,NA
"131",NA,0,NA
"131",NA,0,NA
"601",NA,0,NA
"601",NA,0,NA
"010","Oil",2220,2
"601",NA,0,NA
"132",NA,0,NA
"601",NA,0,NA
"101","Oil",2502,2
"132",NA,0,NA
"950",NA,0,NA
"442",NA,0,NA
"132",NA,0,NA
"911",NA,0,NA
"101","Oil",1120,1
"930",NA,0,NA
"101","Oil",1796,1
"930",NA,0,NA
"442",NA,0,NA
"132",NA,0,NA
"101","Oil",1590,1.75
"101","Oil",1714,1.75
"101","Oil",1956,1.5
"101","Oil",1190,2
"101","Oil",1771,1.5
"101","Oil",1502,2
"130",NA,0,NA
"101","Oil",960,1
"101","Oil",1536,1.5
"101","Oil",850,1
"101","Oil",1512,1
"101","Oil",2034,2
"132",NA,0,NA
"101","Oil",1080,1
"101","Oil",1080,1
"101","Oil",1106,1.75
"101","Oil",1170,1.75
"101","Oil",1440,2
"101","Oil",1468,1.75
"101","Oil",1360,1.75
"101","Oil",1071,1.75
"101","Oil",1415,1.75
"101","Oil",924,1.5
"101","Oil",1741,1.75
"101","Gas",912,1
"101","Oil",1179,1.75
"104","Oil",1756,2.5
"101","Oil",975,1
"101","Oil",1304,1
"101","Gas",912,1
"101","Oil",1200,1.5
"101","Oil",2440,1
"101","Oil",1934,1.5
"101","Electric",1194,1
"101","Oil",3864,2
"950",NA,0,NA
"132",NA,0,NA
"132",NA,0,NA
"132",NA,0,NA
"101","Oil",1516,2
"441",NA,0,NA
"101","Oil",1505,1.5
"101","Oil",2952,2
"132",NA,0,NA
"101","Oil",1575,1.5
"044",NA,0,NA
"101","Gas",1568,2
"101","Electric",1218,1.5
"442",NA,0,NA
"911",NA,0,NA
"131",NA,0,NA
"101","Oil",1665,1.5
"101","Oil",996,1
"101","Oil",1440,1.75
"131",NA,0,NA
"101","Oil",1906,2
"101","Oil",960,1
"103","Oil",1000,1
"911",NA,0,NA
"101","Oil",1078,1
"101","Oil",1463,1.5
"101","Oil",1330,1.5
"101","Oil",1260,1.75
"101","Gas",2703,2
"101","Oil",2151,1.5
"101","Coal or Wood",2512,2
"101","Oil",1176,1
"132",NA,0,NA
"101","Oil",1254,1
"101","Oil",1000,1
"130",NA,0,NA
"101","Oil",1044,1
"101","Oil",2304,2
"101","Oil",1040,1
"101","Oil",1502,1
"101","Oil",1088,1
"101","Oil",2004,2
"101","Oil",2268,2
"131",NA,0,NA
"010","Oil",2260,1
"101","Oil",1980,1.5
"101","Oil",1188,1
"104","Oil",3108,2
"101","Oil",2306,2.5
"101","Oil",1854,1
"936",NA,0,NA
"101","Oil",1702,2
"132",NA,0,NA
"105","Oil",3828,2
"101","Oil",2214,2
"101","Oil",1340,2
"101","Oil",864,1
"101","Oil",1461,1.75
"101","Oil",2752,2
"101","Oil",2581,1.75
"101","Gas",1778,1
"132",NA,0,NA
"101","Oil",1082,1.5
"101","Oil",1300,1
"101","Oil",1456,1
"106",NA,0,NA
"132",NA,0,NA
"101","Oil",1387,2
"101","Electric",816,1.5
"132",NA,0,NA
"101","Oil",1395,1.75
"101","Oil",1968,2
"101","Oil",2197,2.5
"101","Oil",2096,2
"101","Oil",1525,1.5
"101","Oil",1952,2
"101","Oil",2088,1
"101","Oil",1288,1
"131",NA,0,NA
"101","Oil",1808,1
"101","Electric",1188,1
"101","Oil",1800,2
"132",NA,0,NA
"101","Oil",1092,1
"101","Oil",1086,1
"101","Oil",1428,1.75
"101","Oil",1056,1
"101","Oil",1099,1
"106",NA,0,NA
"101","Oil",962,1
"101","Oil",2140,2
"101","Oil",2658,2
"101","Gas",1768,2
"130",NA,0,NA
"101","Oil",1553,1.5
"130",NA,0,NA
"101","Oil",1776,2.5
"101","Electric",2541,2
"101","Oil",2046,2
"101","Oil",2834,2
"101","Electric",1123,2
"101","Oil",1388,1
"101","Oil",1036,1
"101","Oil",1170,1.5
"131",NA,0,NA
"101","Oil",1375,1
"101","Oil",1100,1
"101","Oil",1148,1.5
"101","Oil",1855,1.75
"101","Oil",1326,1.5
"101","Oil",2789,1.5
"801",NA,0,NA
"101","Gas",1952,2
"101","Oil",1520,2
"101","Oil",909,1
"101","Oil",2544,2
"101","Oil",1864,1.5
"101","Oil",1775,1.75
"101","Oil",4398,2
"101","Oil",1500,1
"101","Oil",1176,1.5
"101","Electric",1236,1.5
"101","Gas",1208,1
"101","Oil",1666,1.5
"105","Oil",3498,1.5
"132",NA,0,NA
"132",NA,0,NA
"131",NA,0,NA
"101","Oil",2146,2
"101","Oil",862,1.5
"132",NA,0,NA
"010","Oil",2735,1.75
"101","Oil",1482,1.5
"104","Oil",2188,2
"101","Oil",1232,1
"101","Oil",1370,1
"130",NA,0,NA
"101","Oil",1771,1.5
"101","Coal or Wood",1273,1.5
"101","Electric",1872,2
"101","Oil",1198,1
"101","Oil",2478,1.75
"601",NA,0,NA
"101","Oil",1413,2
"101","Oil",728,1
"101","Oil",1672,1
"930",NA,0,NA
"930",NA,0,NA
"930",NA,0,NA
"101","Oil",1956,1.5
"101","Oil",1649,1.5
"131",NA,0,NA
"101","Oil",1007,1
"131",NA,0,NA
"101","Oil",1164,1
"101","Oil",984,1.5
"101","Oil",1059,1
"101","Gas",1636,2
"101","Oil",1556,1
"101","Oil",2548,2
"101","Oil",1038,1
"101","Oil",1134,1.5
"101","Oil",1074,1
"101","Oil",1440,1.5
"132",NA,0,NA
"930",NA,0,NA
"104","Oil",1904,1
"101","Oil",1204,1.5
"101","Oil",2619,1.75
"101","Oil",2186,1.75
"132",NA,0,NA
"101","Oil",1328,1.5
"101","Oil",946,1
"101","Oil",1544,2
"101","Oil",2650,2
"101","Oil",1867,1.5
"903",NA,0,NA
"424",NA,0,NA
"101","Oil",1962,2
"101","Oil",1644,1
"101","Oil",1752,1.5
"946",NA,0,NA
"101","Oil",1248,1.5
"101","Oil",998,1.5
"101","Oil",1138,1.75
"103","Gas",784,1
"101","Oil",1176,1.5
"131",NA,0,NA
"131",NA,0,NA
"131",NA,0,NA
"932",NA,0,NA
"930",NA,0,NA
"101","Gas",1500,1
"930",NA,0,NA
"101","Oil",1862,1.75
"803",NA,0,NA
"713",NA,0,NA
"803",NA,0,NA
"803",NA,0,NA
"101","Oil",1002,1
"101","Oil",1080,1
"101","Oil",1547,1.75
"101","Oil",960,1
"101","Electric",1152,1.5
"101","Electric",960,1
"101","Oil",1547,1.75
"101","Gas",1142,1.5
"101","Gas",960,1
"132",NA,0,NA
"101","Oil",1008,1
"101","Oil",3584,2
"101","Oil",1568,1.5
"101","Electric",1092,1
"903",NA,0,NA
"101","Oil",2004,1
"101","Oil",2461,2
"101","Oil",1327,1.5
"101","Oil",1474,1
"101","Oil",976,1
"101","Oil",1547,1.75
"101","Oil",1768,2
"101","Oil",2421,1.5
"101","Oil",1728,1.5
"101","Oil",2170,1.75
"101","Oil",1044,1
"101","Gas",1632,2
"101","Oil",2382,2
"101","Oil",2149,2
"101","Oil",1446,1
"101","Oil",1290,1
"101","Oil",1346,1
"131",NA,0,NA
"101","Oil",1164,1
"101","Oil",1872,2
"101","Oil",2116,1
"101","Oil",1488,1
"101","Oil",1464,1
"101","Oil",1776,2
"130",NA,0,NA
"101","Oil",1636,1
"101","Oil",1207,1.5
"101","Oil",1870,2
"101","Oil",1729,1.75
"101","Oil",1092,1
"101","Oil",1810,1.5
"101","Oil",1506,1
"101","Oil",1612,1
"101","Oil",960,1
"101","Oil",1960,2
"101","Oil",792,1
"101","Oil",1072,1
"101","Electric",1104,1
"101","Oil",960,1
"101","Electric",960,1
"101","Oil",1228,1
"101","Oil",1040,1
"101","Oil",1040,1
"101","Oil",1120,1
"101","Oil",1392,1
"101","Oil",1040,1
"101","Oil",1170,1
"101","Oil",1144,1
"101","Oil",1040,1
"101","Oil",1086,1
"101","Oil",1040,1
"101","Electric",960,1
"101","Oil",1000,1
"101","Oil",1560,1
"101","Oil",960,1
"101","Oil",1488,1.5
"101","Oil",1512,1.5
"101","Oil",2150,1.5
"105","Oil",3454,1.5
"101","Oil",2500,2
"101","Oil",2117,1.75
"131",NA,0,NA
"101","Gas",2240,2
"101","Oil",1377,1
"101","Oil",1589,1.5
"101","Oil",1404,1.5
"101","Oil",1156,1
"101","Oil",1219,1.5
"101","Oil",2454,2
"101","Oil",4666,2.5
"101","Gas",1952,2
"101","Oil",2344,2
"101","Oil",1464,1
"101","Oil",2599,1.75
"101","Oil",1288,1
"101","Electric",720,1
"101","Oil",3418,2.5
"946",NA,0,NA
"903",NA,0,NA
"945","Oil",2130,1.5
"945","Oil",1775,1.5
"945","Oil",1780,1.5
"946",NA,0,NA
"946",NA,0,NA
"101","Oil",1456,1
"101","Oil",1076,1.5
"930",NA,0,NA
"101","Oil",1552,1
"101","Oil",1390,1
"131",NA,0,NA
"101","Oil",1052,1
"101","Oil",1570,1
"101","Oil",1194,1
"101","Oil",1718,1
"101","Oil",1800,1.75
"101","Oil",1929,1.75
"101","Oil",1138,1
"101","Oil",2163,2
"101","Oil",1583,1.75
"101","Electric",1937,1.5
"101","Oil",1348,2
"101","Oil",1764,2
"101","Oil",1778,2
"101","Oil",2184,2
"101","Oil",2481,2
"101","Oil",1688,1
"101","Oil",1144,1
"101","Oil",1340,1
"101","Oil",1305,1
"101","Electric",1144,1
"101","Oil",1842,1
"101","Oil",1531,1
"101","Oil",1544,1
"101","Electric",1120,1
"101","Oil",2012,2
"101","Oil",1968,1
"101","Oil",1876,1
"101","Oil",1787,1.5
"101","Oil",1470,2
"101","Oil",1500,1
"941","Oil",5812,2
"945","Oil",1856,2
"944","Oil",3509,1.75
"945","Oil",2185,1
"101","Oil",3235,2
"101","Oil",2826,2
"101","Oil",1398,1.75
"101","Oil",2284,1.5
"101","Oil",2134,2.5
"101","Oil",1775,2
"101","Oil",1789,2
"101","Oil",2749,1.5
"930",NA,0,NA
"101","Oil",1920,2
"101","Oil",1954,2
"101","Oil",1712,1.5
"101","Oil",1859,1.5
"101","Oil",1474,1.75
"101","Oil",5870,2
"101","Oil",3028,2.5
"101","Oil",1542,1.5
"101","Oil",2410,2
"101","Oil",1445,2
"101","Oil",1200,1.75
"101","Oil",1984,2
"101","Oil",1056,1
"101","Oil",2786,1
"101","Oil",2654,1
"132",NA,0,NA
"101","Oil",2171,1
"101","Oil",1675,1
"101","Oil",1280,1
"945","Oil",4000,2
"104","Oil",3871,2
"101","Gas",1708,1.75
"101","Oil",980,1
"946",NA,0,NA
"945","Oil",4418,1.75
"945","Oil",1352,1.5
"101","Oil",2000,2
"101","Oil",1106,1
"101","Oil",1260,1.75
"010","Oil",2630,2
"010","Oil",3481,1.5
"101","Oil",1440,1.5
"101","Oil",960,1
"101","Oil",1928,2
"101","Oil",1928,2
"132",NA,0,NA
"101","Oil",2008,2
"101","Oil",2037,1.75
"101","Oil",1638,1.5
"101","Oil",1932,2
"101","Oil",1869,1.5
"101","Oil",1639,1.5
"101","Oil",1639,1.5
"101","Oil",1975,1.5
"101","Oil",1660,1.5
"101","Oil",2304,2
"101","Oil",1785,2
"101","Oil",2340,2
"101","Oil",2016,2
"101","Gas",1616,2
"101","Gas",1922,2
"101","Gas",2160,2
"101","Oil",2900,1.5
"946",NA,0,NA
"101","Oil",2346,2
"101","Oil",2598,1
"131",NA,0,NA
"131",NA,0,NA
"101","Oil",1848,2
"317",NA,0,NA
"130",NA,0,NA
"101","Oil",2484,2
"101","Oil",1788,1
"101","Electric",3320,1.5
"101","Oil",2127,2
"101","Oil",1760,1.75
"101","Electric",1639,1
"101","Oil",2354,1.75
"101","Oil",2108,2
"101","Oil",2678,2
"101","Oil",2312,2
"101","Oil",2339,2
"101","Oil",1852,2
"101","Oil",1120,1
"101","Oil",1640,2
"101","Oil",1864,1.5
"132",NA,0,NA
"101","Oil",1472,1
"016","Oil",2297,1.75
"930",NA,0,NA
"101","Oil",4046,1.5
"101","Oil",3428,2
"101","Oil",1196,1
"101","Oil",1092,1
"101","Oil",1890,2
"130",NA,0,NA
"101","Oil",1677,1
"101","Oil",1390,1
"101","Oil",2082,2
"101","Oil",2635,1.5
"101","Electric",1185,2
"930",NA,0,NA
"101","Oil",2730,2
"010","Oil",1733,1.75
"101","Oil",1680,1.5
"010","Oil",1932,1.75
"101","Oil",2312,2
"101","Oil",2460,1.5
"101","Oil",2582,1
"101","Oil",2360,2
"101","Gas",2296,2.5
"930",NA,0,NA
"930",NA,0,NA
"130",NA,0,NA
"101","Oil",1856,1.5
"101","Oil",2124,1.5
"930",NA,0,NA
"101","Oil",2002,1.5
"101","Oil",960,1
"101","Oil",1410,1
"101","Oil",1296,1.75
"101","Oil",2603,2
"930",NA,0,NA
"101","Oil",4180,2
"101","Oil",1271,1
"010","None",1051,1
"101","Oil",1680,1
"131",NA,0,NA
"101","Oil",1424,1
"903",NA,0,NA
