"USECODE","FUELTYPE","AREASQ","STORYHEIGHT"
"101","Oil",1904,"1"
"101","Oil",3265,"1"
"101","Oil",1781,"1.5"
"101","Oil",2102,"1.75"
"101","Oil",2103,"2"
"101","Oil",1872,"2"
"101","Oil",1945,"1"
"101","Oil",1120,"1"
"101","Oil",1477,"1"
"101","Oil",1376,"1"
"101","Oil",1260,"1"
"101","Oil",1723,"2.5"
"101","Oil",990,"1.25"
"111","Oil",3272,"2"
"101","Oil",1696,"1.5"
"101","Oil",4300,"2.5"
"101","Oil",2649,"2"
"101","Oil",3306,"2"
"101","Oil",1012,"1"
"101","Oil",1580,"1.5"
"101","Oil",1442,"1.5"
"101","Oil",2665,"1.75"
"104","Oil",2540,"1.75"
"101","Oil",1745,"1.5"
"101","Oil",1964,"2"
"101","Oil",1504,"2"
"101","Oil",1673,"1.75"
"101","Oil",974,"1"
"101","Oil",2687,"2"
"101","Oil",1438,"1"
"101","Oil",1183,"2"
"101","Oil",1168,"1"
"332","Oil",1260,"1"
"101","Oil",2320,"2"
"101","Oil",2475,"2"
"101","Oil",2783,"2"
"101","Oil",3386,"1.75"
"101","Oil",1231,"1"
"101","Oil",1400,"1"
"101","Oil",1144,"1"
"101","Oil",1542,"1.5"
"109","Oil",1638,"1.5"
"109","Oil",1728,"2"
"101","Oil",1892,"1.75"
"101","Oil",1370,"1"
"101","Oil",1120,"1"
"101","Oil",2108,"1"
"101","Oil",2908,"1.75"
"101","Oil",2689,"2"
"101","Oil",2540,"2"
"101","Oil",2604,"1.75"
"101","Oil",2842,"1.75"
"101","Oil",1440,"1"
"101","Oil",1564,"1.5"
"104","Oil",912,"1"
"101","Oil",1547,"1.75"
"101","Oil",1986,"1.75"
"101","Oil",1658,"1.75"
"101","Oil",4024,"2"
"101","Oil",3320,"2"
"101","Oil",2831,"2"
"101","Oil",2826,"2"
"101","Oil",2984,"1.75"
"101","Oil",3093,"1"
"101","Oil",3980,"2"
"101","Oil",2333,"1.75"
"101","Oil",4764,"2"
"101","Oil",2496,"1"
"101","Oil",2884,"2"
"101","Oil",4340,"2"
"101","Oil",2704,"2"
"101","Oil",1872,"2"
"101","Oil",2148,"2"
"101","Oil",2180,"2"
"101","Oil",3758,"2"
"101","Oil",3716,"2"
"101","Oil",2584,"2"
"101","Oil",2613,"1.75"
"101","Oil",3068,"2"
"101","Oil",2688,"2"
"101","Oil",6743,"2"
"101","Oil",2852,"2"
"101","Oil",2977,"2"
"101","Oil",3807,"2"
"101","Oil",2346,"2"
"101","Oil",3357,"2"
"101","Oil",3616,"2"
"101","Oil",2213,"2"
"101","Oil",2566,"2"
"102","Oil",2212,"2"
"102","Oil",2662,"2"
"101","Oil",3494,"2.5"
"102","Oil",2316,"2"
"102","Oil",2060,"1"
"101","Oil",2341,"1.75"
"101","Oil",1245,"1"
"101","Oil",3040,"1.75"
"101","Oil",2661,"2"
"101","Oil",1734,"2"
"101","Oil",1651,"1"
"101","Oil",3090,"2"
"101","Oil",2396,"2"
"101","Oil",2050,"1.5"
"101","Oil",4264,"1.75"
"101","Oil",3637,"2"
"101","Oil",3393,"2"
"101","Oil",4792,"2"
"101","Oil",3926,"2"
"101","Oil",3287,"2"
"101","Oil",3351,"2"
"101","Oil",3592,"2"
"101","Oil",3395,"2.5"
"101","Oil",2928,"2.5"
"101","Oil",3244,"2"
"101","Oil",3849,"2"
"101","Oil",3348,"2"
"101","Oil",3222,"2.5"
"101","Oil",3580,"2"
"101","Oil",3296,"2"
"101","Oil",2688,"2"
"101","Oil",1368,"1"
"101","Oil",1968,"2"
"101","Oil",2256,"2"
"101","Oil",1320,"1"
"101","Oil",1008,"1"
"101","Oil",798,"1"
"101","Oil",1020,"1"
"101","Oil",850,"1"
"101","Oil",1246,"1.75"
"101","Oil",4831,"1.75"
"101","Oil",2581,"2"
"101","Oil",2856,"2"
"101","Oil",3504,"2.5"
"101","Oil",2562,"1.75"
"101","Oil",4470,"2"
"101","Oil",3847,"1.75"
"931","Oil",1992,"1"
"101","Oil",1698,"2"
"101","Oil",1442,"1.5"
"101","Oil",1999,"2"
"101","Oil",2607,"2"
"101","Oil",1100,"1"
"101","Oil",1694,"1.75"
"101","Oil",1678,"1.75"
"101","Oil",1260,"1.75"
"010","Oil",4896,"2"
"104","Oil",4685,"1.75"
"101","Oil",3021,"2.5"
"013","Oil",1587,"1"
"013","Oil",2244,"1.5"
"101","Oil",2282,"2"
"111","Oil",3672,"2.5"
"101","Oil",4312,"2"
"104","Oil",3287,"2"
"101","Oil",915,"1.5"
"101","Oil",1669,"1.75"
"101","Oil",1991,"1.25"
"101","Oil",1266,"1.75"
"101","Oil",1266,"1.75"
"101","Oil",1748,"1.75"
"340","Oil",6596,"2"
"101","Oil",1332,"1.75"
"101","Oil",1137,"1"
"101","Oil",2283,"1.75"
"101","Oil",908,"1"
"101","Oil",908,"1"
"101","Oil",4097,"2.5"
"105","Oil",2839,"2.5"
"031","Oil",1680,"2"
"903","Oil",2640,"2"
"101","Oil",1863,"1"
"101","Oil",1336,"1"
"906","Oil",8475,"1"
"906","Oil",3642,"2"
"104","Oil",2003,"1"
"101","Oil",1750,"1.75"
"109","Oil",864,"1"
"109","Oil",2983,"1"
"101","Oil",2788,"2"
"101","Oil",1220,"1"
"109","Oil",1469,"1.25"
"101","Oil",2300,"2.25"
"101","Oil",1260,"1.5"
"111","Oil",4420,"2"
"101","Oil",1464,"1.75"
"101","Oil",1608,"2"
"101","Oil",1959,"2"
"101","Oil",2092,"1"
"101","Oil",1372,"1"
"101","Oil",2924,"2"
"101","Oil",2150,"1"
"101","Oil",2860,"1"
"101","Oil",1020,"1"
"101","Oil",3804,"2"
"101","Oil",2710,"2"
"101","Oil",1557,"2"
"101","Oil",1816,"1.5"
"101","Oil",1703,"1.5"
"101","Oil",878,"1"
"101","Oil",1792,"1"
"101","Oil",1300,"1.5"
"109","Oil",593,"1"
"109","Oil",2022,"2"
"013","Oil",4366,"1.5"
"013","Oil",3368,"2"
"101","Oil",2864,"2"
"101","Oil",3360,"2"
"101","Oil",5359,"2"
"101","Oil",2827,"2"
"101","Oil",1618,"1.75"
"101","Oil",1344,"1"
"101","Oil",2276,"2"
"101","Oil",4148,"2.25"
"101","Oil",2868,"2"
"101","Oil",2850,"2"
"101","Oil",2760,"2"
"101","Oil",1736,"1"
"101","Oil",3944,"1.75"
"101","Oil",1512,"1"
"101","Oil",5426,"1.5"
"101","Oil",2024,"1"
"101","Oil",2310,"2.5"
"101","Oil",2635,"2.25"
"038","Oil",20951,"1"
"101","Oil",2091,"1.5"
"101","Oil",1296,"1.5"
"101","Oil",1466,"1.75"
"101","Oil",3196,"2"
"101","Oil",2024,"1"
"101","Oil",1138,"1"
"101","Oil",2502,"2"
"101","Oil",1520,"1"
"101","Oil",1040,"1"
"101","Oil",2472,"1"
"101","Oil",2404,"2"
"101","Oil",2210,"2"
"101","Oil",3967,"2"
"101","Oil",3075,"1.75"
"101","Oil",1092,"1"
"101","Oil",4914,"1.75"
"101","Oil",3616,"2"
"101","Oil",3794,"2"
"101","Oil",3006,"2"
"101","Oil",2958,"2"
"101","Oil",3016,"2"
"101","Oil",3016,"2"
"101","Oil",3352,"2"
"101","Oil",3376,"2"
"101","Oil",3206,"2"
"101","Oil",3736,"2"
"101","Oil",4502,"2"
"101","Oil",4564,"2"
"101","Oil",3056,"2"
"101","Oil",2996,"2"
"101","Oil",3044,"2"
"101","Oil",4058,"2"
"101","Oil",4032,"2"
"101","Oil",3312,"2"
"101","Oil",3016,"2"
"101","Oil",3016,"2"
"101","Oil",2976,"2"
"101","Oil",4060,"2"
"101","Oil",4052,"2"
"101","Oil",3740,"2"
"101","Oil",3277,"2"
"101","Oil",3016,"2"
"101","Oil",3472,"2"
"101","Oil",2924,"2"
"101","Oil",3928,"2"
"101","Oil",996,"1"
"101","Oil",1914,"1.5"
"101","Oil",4112,"2"
"101","Oil",3222,"2"
"101","Oil",1323,"1"
"101","Oil",960,"1"
"101","Oil",1616,"1"
"101","Oil",1960,"1.75"
"101","Oil",2766,"2"
"101","Oil",1911,"1.75"
"101","Oil",1626,"1.5"
"101","Oil",1439,"1"
"104","Oil",1770,"1"
"104","Oil",2490,"1"
"332","Oil",1814,"1"
"101","Oil",2552,"2.5"
"101","Oil",1964,"2"
"101","Oil",2399,"2"
"101","Oil",2352,"2"
"101","Oil",2532,"1.75"
"091","Oil",26268,"1"
"091","Oil",3719,"2"
"101","Oil",1000,"1"
"101","Oil",1008,"1"
"104","Oil",2326,"1"
"101","Oil",1404,"1.5"
"101","Oil",2202,"1"
"101","Oil",3438,"2.25"
"101","Oil",3485,"1.5"
"101","Oil",1362,"1"
"109","Oil",1564,"1.5"
"101","Oil",3154,"2"
"101","Oil",1488,"1"
"101","Oil",1958,"1.75"
"101","Oil",2370,"1.75"
"101","Oil",2018,"1.75"
"101","Oil",2397,"1.75"
"101","Oil",1112,"1"
"101","Oil",1582,"1"
"101","Oil",2814,"1.75"
"101","Oil",2548,"1.75"
"101","Oil",1232,"1.75"
"101","Oil",1794,"2"
"101","Oil",1861,"1.75"
"101","Oil",2790,"2"
"101","Oil",3221,"2"
"101","Oil",4026,"2.25"
"101","Oil",2582,"2"
"101","Oil",1956,"2"
"101","Oil",2302,"2"
"101","Oil",2355,"2"
"101","Oil",1040,"1"
"101","Oil",3057,"2"
"101","Oil",3508,"2"
"101","Oil",3962,"2"
"101","Oil",3016,"2"
"101","Oil",3558,"2"
"101","Oil",3968,"2"
"101","Oil",4060,"2"
"101","Oil",3032,"2"
"101","Oil",3256,"2"
"101","Oil",3036,"2"
"101","Oil",3014,"2"
"101","Oil",3414,"2"
"101","Oil",3096,"2"
"101","Oil",3236,"2"
"101","Oil",3740,"2"
"101","Oil",2920,"2"
"101","Oil",1352,"1"
"101","Oil",2848,"2"
"101","Oil",2172,"2"
"101","Oil",2287,"2"
"104","Oil",2196,"1.5"
"101","Oil",1865,"2"
"101","Oil",1836,"2"
"101","Oil",1346,"1"
"109","Oil",1458,"1.5"
"101","Oil",1647,"2"
"102","Oil",1260,"2"
"102","Oil",1260,"2"
"101","Oil",1476,"2"
"101","Oil",2743,"1.5"
"101","Oil",2825,"1.75"
"104","Oil",2464,"2"
"109","Oil",1998,"1.75"
"010","Oil",1516,"1"
"101","Oil",1120,"1"
"101","Oil",2074,"2"
"101","Oil",2304,"2"
"109","Oil",3799,"2"
"101","Oil",3340,"1"
"101","Oil",1242,"1"
"101","Oil",3704,"2"
"101","Oil",3241,"2"
"101","Oil",4824,"2"
"101","Oil",2818,"2"
"101","Oil",2779,"2"
"101","Oil",3321,"1.75"
"101","Oil",2814,"2"
"101","Oil",4368,"2"
"101","Oil",3003,"2"
"101","Oil",3399,"2"
"101","Oil",3068,"2"
"101","Oil",3352,"2"
"101","Oil",2096,"1"
"101","Oil",2226,"1.5"
"101","Oil",2422,"2"
"101","Oil",2796,"1"
"101","Oil",2364,"2"
"101","Oil",2874,"2"
"101","Oil",3414,"2"
"101","Oil",3554,"2"
"101","Oil",3562,"2"
"101","Oil",2314,"2"
"101","Oil",2898,"2"
"101","Oil",3536,"2"
"101","Oil",1610,"1.75"
"101","Oil",2690,"2"
"101","Oil",2279,"2"
"101","Oil",3352,"2"
"934","Oil",86038,"2"
"101","Oil",1939,"1"
"101","Oil",1729,"1.75"
"101","Oil",1776,"1.75"
"101","Oil",2532,"2.5"
"101","Oil",2829,"2"
"101","Oil",2888,"2"
"101","Oil",4338,"2"
"101","Oil",2040,"2"
"101","Oil",1196,"1"
"101","Oil",2359,"2"
"101","Oil",3641,"2"
"101","Oil",3911,"1"
"013","Oil",1632,"1.5"
"013","Oil",3669,"2"
"101","Oil",2851,"2"
"102","Oil",1848,"1"
"102","Oil",2232,"1.5"
"101","Oil",2326,"2"
"101","Oil",2520,"1.5"
"101","Oil",3548,"2"
"101","Oil",1527,"1.5"
"101","Oil",1104,"1"
"101","Oil",1476,"1"
"101","Oil",1788,"1.75"
"101","Oil",1264,"1"
"101","Oil",2146,"2"
"101","Oil",2166,"1.75"
"101","Oil",1776,"1"
"101","Oil",2164,"1.5"
"101","Oil",2108,"1.5"
"109","Oil",3412,"2"
"101","Oil",2577,"2"
"101","Oil",4428,"2"
"101","Oil",2240,"1.75"
"101","Oil",2176,"2"
"101","Oil",2976,"2"
"101","Oil",2414,"2"
"101","Oil",3648,"2"
"101","Oil",3384,"2"
"101","Oil",1137,"1"
"101","Oil",1614,"1"
"101","Oil",1456,"1.75"
"101","Oil",2402,"1"
"101","Oil",1116,"1"
"101","Oil",2991,"1.75"
"101","Oil",1120,"1.5"
"101","Oil",1268,"1"
"101","Oil",2164,"2"
"101","Oil",2414,"2"
"101","Oil",1676,"1"
"101","Oil",1926,"1.75"
"101","Oil",1692,"2"
"101","Oil",1697,"1.5"
"101","Oil",2340,"2"
"101","Oil",2046,"1"
"101","Oil",2928,"2"
"101","Oil",2039,"2"
"101","Oil",2496,"2"
"101","Oil",2766,"2"
"101","Oil",2036,"1.5"
"101","Oil",2682,"2"
"101","Oil",1760,"1"
"101","Oil",2330,"2.5"
"101","Oil",2300,"1"
"101","Oil",2304,"2"
"101","Oil",1428,"1.75"
"101","Oil",2276,"2"
"101","Oil",2080,"2"
"101","Oil",1354,"1.75"
"101","Oil",2726,"2"
"101","Oil",1940,"2"
"101","Oil",1965,"1.75"
"101","Oil",2573,"1.5"
"101","Oil",1056,"1"
"101","Oil",1663,"1.75"
"101","Oil",1623,"1.5"
"101","Oil",1936,"1"
"101","Oil",1341,"1"
"101","Oil",1209,"1"
"101","Oil",2362,"2"
"101","Oil",2520,"2"
"104","Oil",1638,"1.75"
"104","Oil",1970,"1"
"101","Oil",1296,"1.5"
"101","Oil",4224,"2"
"101","Oil",4446,"2"
"101","Oil",2331,"2"
"101","Oil",1040,"1"
"101","Oil",2346,"1.75"
"101","Oil",1120,"1"
"101","Oil",1687,"1"
"101","Oil",988,"1"
"101","Oil",3108,"2"
"101","Oil",1694,"1.75"
"101","Oil",2849,"1.75"
"101","Oil",2178,"2.5"
"101","Oil",2028,"2.5"
"101","Oil",3396,"2"
"101","Oil",3696,"2"
"101","Oil",4838,"2"
"101","Oil",3382,"2"
"101","Oil",3391,"2"
"101","Oil",3554,"2"
"101","Oil",2028,"2"
"101","Oil",1728,"2"
"101","Oil",2525,"1.75"
"101","Oil",3459,"2"
"101","Oil",2560,"2.5"
"101","Oil",2400,"2"
"101","Oil",1408,"1.5"
"101","Oil",3043,"2"
"101","Oil",1857,"1.5"
"101","Oil",5764,"2"
"101","Oil",1068,"1"
"101","Oil",1318,"1"
"101","Oil",2122,"1.5"
"101","Oil",1728,"2.5"
"101","Oil",1652,"1"
"101","Oil",3063,"2"
"101","Oil",3064,"2"
"101","Oil",2678,"1.75"
"101","Oil",4149,"2"
"101","Oil",3131,"1.75"
"101","Oil",3536,"2"
"101","Oil",6138,"2.5"
"101","Oil",3044,"2"
"101","Oil",4407,"2"
"101","Oil",2256,"2"
"101","Oil",2472,"2"
"101","Oil",2512,"2"
"101","Oil",1190,"1"
"101","Oil",2341,"2"
"101","Oil",2695,"2"
"101","Oil",3072,"2"
"101","Oil",3547,"2"
"101","Oil",3136,"2"
"101","Oil",3368,"1.5"
"101","Oil",2942,"2"
"101","Oil",4984,"2"
"101","Oil",2436,"2"
"101","Oil",3225,"1"
"101","Oil",2284,"2"
"101","Oil",432,"1.25"
"101","Oil",2216,"1.5"
"101","Oil",3464,"1"
"915","Oil",984,"1"
"915","Oil",967,"1"
"010","Oil",1680,"2"
